iter	MAE	RMSE
876	0.01407637313	0.02863482504
877	0.01407439764	0.02862390688
878	0.01406707583	0.02861140312
879	0.01405997781	0.02860057945
880	0.01405663892	0.02858431034
881	0.01405372527	0.02857211921
882	0.01403923026	0.02856247444
883	0.01403712546	0.02854612208
884	0.01403455958	0.02852953083
885	0.01403335767	0.02852065794
886	0.01403029051	0.02851071097
887	0.01402818713	0.02850080841
888	0.01402505952	0.02848470463
889	0.01402169508	0.02847034387
890	0.01401637818	0.0284328215
891	0.01401157562	0.02840353892
892	0.01400830157	0.02839855951
893	0.01400422156	0.02837888594
894	0.01400030918	0.02835929805
895	0.01399771713	0.02834991521
896	0.01399248537	0.02831442837
897	0.01399031734	0.02829521637
898	0.01398732868	0.02828423028
899	0.0139843224	0.02826235652
900	0.0139803087	0.02823717049
901	0.01397668802	0.02821442013
902	0.01396330738	0.02820697613
903	0.01395617668	0.02820077115
904	0.01395360484	0.02818940156
905	0.01395097566	0.02817082857
906	0.01394764394	0.02816552659
907	0.01393448766	0.02815787838
908	0.01392311962	0.02815084209
909	0.01391015687	0.02814359494
910	0.0139070537	0.02813888751
911	0.01390445233	0.02813162659
912	0.01390196282	0.0281259897
913	0.01389890371	0.02810701082
914	0.01389634747	0.02809241204
915	0.01389365689	0.02807537573
916	0.01389043603	0.02806075253
917	0.01389023127	0.02805725098
918	0.01387975559	0.02805086736
919	0.01387795643	0.02803988439
920	0.01387491298	0.02802262996
921	0.01387315526	0.0280082451
922	0.01386313957	0.02800270492
923	0.0138588488	0.02799212072
924	0.01385201231	0.02798239624
925	0.01384974762	0.02797093527
926	0.01383570234	0.02796327032
927	0.01383303087	0.02794748609
928	0.01383168216	0.02794214768
929	0.01382332395	0.0279369482
930	0.01382040493	0.02792937862
931	0.01381779275	0.02791920524
932	0.01381354034	0.02790890453
933	0.01380716889	0.02789923131
934	0.01380385294	0.02788424552
935	0.01380073513	0.02787794769
936	0.01379289971	0.02787314407
937	0.01379030874	0.02786028253
938	0.01378822928	0.02785033567
939	0.01378468271	0.02784032535
940	0.01377790995	0.0278290316
941	0.01377536592	0.0278247125
942	0.01377308626	0.0278176675
943	0.01377084154	0.02781304148
944	0.01376737464	0.02778939716
945	0.01376094783	0.02778124949
946	0.01375814222	0.02776637758
947	0.01375478117	0.02775385894
948	0.01375208913	0.02774361839
949	0.01374758794	0.02773745465
950	0.01374034175	0.02770740055
951	0.01373800571	0.02769151368
952	0.01373611356	0.02768696881
953	0.01372185383	0.02767902242
954	0.0137183009	0.02767402611
955	0.01370370771	0.02766595635
956	0.01370113987	0.02765945373
957	0.01369186164	0.02765258868
958	0.01368845335	0.02764371887
959	0.01368646371	0.02763002355
960	0.01367993709	0.02762490806
961	0.01367830978	0.0276137694
962	0.01367557588	0.02760103799
963	0.01367383049	0.02758810199
964	0.01367218338	0.02757574057
965	0.01366209675	0.02756997305
966	0.01365909193	0.02755904101
967	0.01365709511	0.0275509836
968	0.01365311077	0.02754154129
969	0.0136516993	0.02753370445
970	0.01364296218	0.02752804176
971	0.01363999698	0.02752228713
972	0.01363717559	0.02751218894
973	0.01363601994	0.02750103367
974	0.01363153828	0.02748289958
975	0.013628006	0.0274628036
976	0.01362589176	0.02745606693
977	0.01362414187	0.02744440195
978	0.01361761228	0.0274349887
979	0.01361328185	0.02741482876
980	0.01361043893	0.0274026296
981	0.01360703641	0.02738129052
982	0.01360412107	0.02735910619
983	0.01360085874	0.0273390388
984	0.01359264497	0.02733374552
985	0.01358818326	0.02731186795
986	0.01357979874	0.02730105471
987	0.01357482255	0.02729456816
988	0.01356380251	0.02728858019
989	0.0135528698	0.02728241516
990	0.01355140312	0.02727002967
991	0.01354496241	0.02725878054
992	0.01354202479	0.02724717874
993	0.01353024949	0.02724013262
994	0.01352906295	0.02723208895
995	0.01352797	0.02722672019
996	0.01352209288	0.02721980195
997	0.01351955856	0.0272095742
998	0.01351793296	0.02718281621
999	0.01351454902	0.02717238887
1000	0.01351193394	0.02715697123
1001	0.01351034474	0.02714899773
1002	0.01350700441	0.02712999893
1003	0.01350432701	0.02712062773
1004	0.01350211732	0.02710584413
1005	0.01349422612	0.02709784827
1006	0.01348986745	0.02709135579
1007	0.01348811335	0.02708397467
1008	0.01348484721	0.02706949428
1009	0.01348257755	0.0270554184
1010	0.0134797519	0.02704384869
1011	0.01347769175	0.02703043685
1012	0.01347582984	0.02701640691
1013	0.01347347619	0.02701017256
1014	0.01347175482	0.02700433599
1015	0.01346795213	0.02698088534
1016	0.01346332727	0.02697495319
1017	0.0134606982	0.02696549802
1018	0.01345930523	0.02696009671
1019	0.01345630226	0.02695160139
1020	0.01345371286	0.02694095718
1021	0.01344977937	0.02693502601
1022	0.01344962427	0.02693181897
1023	0.01344741505	0.02692239905
1024	0.01344573751	0.02691499048
1025	0.01344262676	0.0269062843
1026	0.01344131466	0.02690020864
1027	0.01343859756	0.02689448724
1028	0.01343618242	0.02688542525
1029	0.01342837761	0.0268727499
1030	0.0134194324	0.02684446694
1031	0.01341539873	0.02683944947
1032	0.01341318649	0.02682634662
1033	0.01341102113	0.02682275038
1034	0.0134039878	0.02681833748
1035	0.01339464401	0.02680962666
1036	0.01339295823	0.0268043582
1037	0.01339197926	0.026794608
1038	0.0133896841	0.0267868759
1039	0.0133871711	0.02677910127
1040	0.01338484754	0.02676489428
1041	0.01338170845	0.02675080677
1042	0.01337949876	0.02673766674
1043	0.01337765116	0.02672493267
1044	0.01337566782	0.02671438797
1045	0.01337354424	0.02670081581
1046	0.01337173955	0.02669183005
1047	0.01336984826	0.0266816985
1048	0.01336442451	0.02667530452
1049	0.01335792304	0.02666810756
1050	0.01334870872	0.02665987844
1051	0.01333775053	0.02665375142
1052	0.01332476578	0.02664649653
1053	0.01332248754	0.02664264085
1054	0.01331956424	0.02663447381
1055	0.01331210293	0.02662648687
1056	0.01330889198	0.02661353732
1057	0.01330654549	0.02660294504
1058	0.01330376183	0.02659304798
1059	0.01330079598	0.02658088043
1060	0.0132974289	0.02656657704
1061	0.01329462986	0.0265547941
1062	0.01328389087	0.02654839993
1063	0.01328232814	0.02654540031
1064	0.01327899193	0.02653294617
1065	0.01327806793	0.02652665035
1066	0.01327689054	0.02651752653
1067	0.01327397276	0.02650491668
1068	0.0132720009	0.02649680287
1069	0.01326926701	0.02648498361
1070	0.013266542	0.02647563554
1071	0.01326528472	0.02647030872
1072	0.01325858294	0.02646078099
1073	0.01325639773	0.02644837944
1074	0.0132465676	0.02643656086
1075	0.01324481671	0.02642716754
1076	0.01324314007	0.02641745686
1077	0.01324088974	0.02640575408
1078	0.01323895944	0.02639706707
1079	0.01323417676	0.02639163307
1080	0.01323164534	0.02638436342
1081	0.01322968234	0.02637623111
1082	0.01322735328	0.02636714504
1083	0.01322521897	0.02635713014
1084	0.01322389742	0.02635044628
1085	0.01322108453	0.0263388902
1086	0.01321953573	0.02633130365
1087	0.01321661855	0.02631880787
1088	0.0132071753	0.02631389967
1089	0.01320525217	0.02630828338
1090	0.0132002069	0.02630219101
1091	0.0131989054	0.02629414509
1092	0.01319580463	0.02628826907
1093	0.01319395959	0.02628186161
1094	0.01319248856	0.02625688661
1095	0.01319077398	0.02624620125
1096	0.01318293346	0.0262386746
1097	0.01318115633	0.0262306802
1098	0.01317940187	0.02622497002
1099	0.01317796389	0.02621684334
1100	0.01317480801	0.02620294414
1101	0.01317040203	0.02618500164
1102	0.01316062651	0.02617962428
1103	0.01315849273	0.02617622832
1104	0.01315643307	0.02616747961
1105	0.01315021784	0.02616166548
1106	0.01314844621	0.02615771821
1107	0.01314473159	0.02614120904
1108	0.01314095431	0.02612711891
1109	0.01313912638	0.02612402518
1110	0.01313664703	0.02611708771
1111	0.01312928442	0.02611325199
1112	0.01312750356	0.02609933502
1113	0.01312507678	0.02609141729
1114	0.01311976429	0.02607542655
1115	0.01311752664	0.02606592627
1116	0.01311582088	0.02606145816
1117	0.01311410788	0.02605340751
1118	0.01311161436	0.02604020561
1119	0.01310892624	0.02603356328
1120	0.01310814128	0.02602798933
1121	0.01310641544	0.02602090367
1122	0.01310377594	0.02601052081
1123	0.01310181504	0.02600448443
1124	0.01310024988	0.02599835509
1125	0.01309871228	0.0259896785
1126	0.01309709066	0.02598596131
1127	0.01309614339	0.02597807886
1128	0.01309274344	0.02596321418
1129	0.01309120969	0.02595957462
1130	0.0130834858	0.02593444723
1131	0.01307803257	0.02592846128
1132	0.01307694469	0.02591991851
1133	0.01307364763	0.02590064007
1134	0.01307103582	0.02589638358
1135	0.01306812869	0.02588943552
1136	0.01306656004	0.02588428738
1137	0.01305123777	0.0258770727
1138	0.01304626799	0.02587129902
1139	0.01304304456	0.02585266885
1140	0.01304139662	0.02584405397
1141	0.01303719426	0.02582704517
1142	0.01303522458	0.02581626655
1143	0.0130337539	0.02581194391
1144	0.01303115285	0.02580729518
1145	0.01302786388	0.02578881505
1146	0.01302611184	0.0257788437
1147	0.01302345453	0.02577083951
1148	0.01302019615	0.02575286848
1149	0.01301563265	0.02574754325
1150	0.01301447617	0.02574080807
1151	0.01301114065	0.0257358776
1152	0.01300337027	0.02572785211
1153	0.01299661964	0.02572428827
1154	0.01299454009	0.02571654852
1155	0.01299269592	0.02570877914
1156	0.01299165812	0.02570047897
1157	0.01298511663	0.0256959678
1158	0.01298333551	0.02569216079
1159	0.01298048962	0.02568652088
1160	0.01297716843	0.02568081599
1161	0.01297422951	0.02567014004
1162	0.01297204763	0.02566004993
1163	0.01296996302	0.02565222513
1164	0.01296698481	0.02563883048
1165	0.0129641525	0.02562675457
1166	0.0129605849	0.02562017176
1167	0.01295892165	0.02560340108
1168	0.01295706889	0.02559785662
1169	0.01295151275	0.02559040827
1170	0.01294800618	0.02557288814
1171	0.0129452981	0.02555673852
1172	0.01294381391	0.0255444125
1173	0.0129418276	0.02553984872
1174	0.012939664	0.02553613497
1175	0.01292688696	0.02552874566
1176	0.01292518859	0.0255258691
1177	0.01292086675	0.02552152363
1178	0.01291850539	0.02551457863
1179	0.01291707345	0.02550722153
1180	0.01291549776	0.02550309137
1181	0.01290393788	0.02549572267
1182	0.01290263772	0.02548838222
1183	0.01290197031	0.02548342829
1184	0.01289943903	0.02546778283
1185	0.01289859563	0.02546092034
1186	0.01289284783	0.02545723185
1187	0.01289061747	0.02545168858
1188	0.01288976853	0.02544407859
1189	0.01288187959	0.02543873068
1190	0.01288118281	0.02543494895
1191	0.01287963598	0.02543199124
1192	0.01287805991	0.02542462365
1193	0.01287562633	0.02541375607
1194	0.01286887364	0.0254085485
1195	0.01286723257	0.02540160995
1196	0.01286417975	0.02538807125
1197	0.01286210472	0.02538220641
1198	0.01285661046	0.02537304157
1199	0.01285023945	0.02536973481
1200	0.01284786484	0.02536001361
1201	0.01284646576	0.02535142234
1202	0.01284468296	0.02534605327
1203	0.01284201023	0.02533527629
1204	0.01284084025	0.02533301165
1205	0.01283940593	0.02532482189
1206	0.01282577642	0.02531652869
1207	0.01282383292	0.02531132196
1208	0.01281756056	0.0253074022
1209	0.01281590873	0.025298074
1210	0.0128146067	0.0252889208
1211	0.01281212031	0.02528400376
1212	0.01280800566	0.02527834605
1213	0.01280167696	0.02527424016
1214	0.01280000627	0.02526502499
1215	0.01279803632	0.025254662
1216	0.012796741	0.02525152582
1217	0.01278958086	0.02522815717
1218	0.01277926681	0.025222685
1219	0.01277761273	0.02521469275
1220	0.01277269891	0.02521008831
1221	0.01276458027	0.02520605758
1222	0.01276234281	0.02519771656
1223	0.01275677257	0.02519420537
1224	0.01275507939	0.02518829013
1225	0.01274473951	0.02518267678
1226	0.01273340381	0.02517637495
1227	0.01272759101	0.02517337379
1228	0.01272586358	0.02516631161
1229	0.01272428058	0.02516152502
1230	0.012719585	0.02515488218
1231	0.01271538494	0.02515152585
1232	0.01271394597	0.02514746113
1233	0.01271274437	0.02513917027
1234	0.0127114592	0.02513231028
1235	0.01270466939	0.02512584276
1236	0.01270054764	0.02511997287
1237	0.0126989881	0.02511249843
1238	0.01269841342	0.02510598548
1239	0.01269610558	0.02509444782
1240	0.01269348943	0.02508217665
1241	0.01267876931	0.02507491567
1242	0.0126760535	0.02506019201
1243	0.01267420317	0.02505426413
1244	0.01267206896	0.02504531904
1245	0.01266913498	0.02503939723
1246	0.01266764218	0.02503490104
1247	0.01266469824	0.02503070626
1248	0.01265959102	0.02502598319
1249	0.0126584299	0.02501762142
1250	0.01265727538	0.02501259726
1251	0.01265555091	0.0250037409
1252	0.01265438577	0.02499553062
1253	0.01265168644	0.02498962841
1254	0.01264960968	0.02498485414
1255	0.01264258213	0.02497928034
1256	0.0126407817	0.02496858784
1257	0.0126398962	0.02496173937
1258	0.01263815062	0.02495780036
1259	0.01263672693	0.02495419695
1260	0.0126346186	0.02494859966
1261	0.0126334379	0.02494154519
1262	0.0126316652	0.0249383894
1263	0.01261911322	0.02493084145
1264	0.01261628532	0.02492624279
1265	0.0126152896	0.02491909021
1266	0.01261362927	0.02491596233
1267	0.01261175202	0.02491162945
1268	0.01261020555	0.02490374613
1269	0.01260731234	0.02488833704
1270	0.01260585715	0.02487926454
1271	0.01260482266	0.02487475051
1272	0.01259387808	0.02486875952
1273	0.01258914693	0.02486453963
1274	0.01257977269	0.02485947363
1275	0.01257775056	0.02484917517
1276	0.01257472433	0.02483294204
1277	0.01257305445	0.02482814918
1278	0.01257126977	0.02482107121
1279	0.01256982501	0.02481763399
1280	0.01256513451	0.02481458106
1281	0.01256378707	0.02481093463
1282	0.01256085572	0.02480432448
1283	0.01255956711	0.02479766287
1284	0.01255389835	0.02479230166
1285	0.01255196794	0.02478682554
1286	0.01255061085	0.02478351702
1287	0.01254952197	0.02477908563
1288	0.01254834133	0.02477120372
1289	0.01254531549	0.02475615037
1290	0.01254245462	0.0247421643
1291	0.01254032003	0.02473436053
1292	0.01253898262	0.02472929886
1293	0.01253727547	0.02471980677
1294	0.01253651551	0.02471339515
1295	0.01253531606	0.0247093835
1296	0.01253262198	0.02470564657
1297	0.01253108562	0.0246955286
1298	0.01252881394	0.0246917624
1299	0.01252738754	0.02467950242
1300	0.01252580043	0.02467591767
1301	0.01252331717	0.02467173929
1302	0.01252174509	0.02466771961
1303	0.01252045662	0.02466323804
1304	0.01250901284	0.02465594986
1305	0.01250834627	0.02465003565
1306	0.01249622454	0.02464243271
1307	0.01249355548	0.02463008947
1308	0.01249169976	0.02462107127
1309	0.01248287066	0.02461589476
1310	0.01247386094	0.02461121808
1311	0.01247219116	0.02460164547
1312	0.0124710564	0.02459753381
1313	0.01246958768	0.02459313712
1314	0.01246868807	0.02458566241
1315	0.01246692078	0.02458192003
1316	0.01246468013	0.02457175987
1317	0.01246263603	0.0245613305
1318	0.01246073841	0.02455604535
1319	0.0124593626	0.0245479457
1320	0.01245547778	0.02453491836
1321	0.01245399745	0.02453138919
1322	0.01244750253	0.02450949989
1323	0.01244592131	0.0245031641
1324	0.01244423396	0.02448387182
1325	0.01244164606	0.02447484525
1326	0.01243845153	0.02446673295
1327	0.01243557425	0.02446331588
1328	0.01242612913	0.02445808661
1329	0.01242396308	0.02444209892
1330	0.01242129331	0.02443001262
1331	0.0124191033	0.02441943458
1332	0.01241631038	0.02441449698
1333	0.0124141621	0.02440669639
1334	0.01241187249	0.02439691451
1335	0.01240916709	0.02438267745
1336	0.01240646514	0.02436672493
1337	0.01240512389	0.02436010051
1338	0.0124031354	0.02435528029
1339	0.01240178641	0.02435083719
1340	0.0123993802	0.02434307144
1341	0.01239815009	0.02433679708
1342	0.01239576854	0.02432376276
1343	0.01239479714	0.02431993668
1344	0.01239132276	0.02431307436
1345	0.01239029368	0.02429885496
1346	0.01238775124	0.02429320727
1347	0.01238376512	0.02428917057
1348	0.01238203377	0.02428192449
1349	0.01237981751	0.02427550463
1350	0.01237772707	0.02426834352
1351	0.01237626189	0.02426127618
1352	0.01237381804	0.02424971034
1353	0.01237156112	0.02423779489
1354	0.01237023496	0.02423372193
1355	0.01236168522	0.02421691039
1356	0.01235532396	0.02421224266
1357	0.01235251111	0.02420907744
1358	0.01235102305	0.02420511378
1359	0.0123471275	0.02419965224
1360	0.01234451407	0.02418631683
1361	0.01234219209	0.02418252142
1362	0.01233509379	0.02417637228
1363	0.0123322422	0.0241718368
1364	0.01232784463	0.02416910276
1365	0.01231592704	0.02416364302
1366	0.01231507688	0.02415507427
1367	0.01231371707	0.02415263083
1368	0.01231188504	0.02414830624
1369	0.01231059312	0.02414348572
1370	0.01230935938	0.02414075638
1371	0.01230481349	0.02413546026
1372	0.01230157697	0.02413167247
1373	0.01229580237	0.02412702356
1374	0.01229426765	0.02412236003
1375	0.0122928417	0.02411628194
1376	0.01229158894	0.0241075226
1377	0.01229077451	0.02410230321
1378	0.0122848854	0.02409749486
1379	0.01228360051	0.02408112948
1380	0.01228182044	0.02407456279
1381	0.01228106773	0.02406840172
1382	0.01227955481	0.02406132812
1383	0.01227857885	0.02405431254
1384	0.01227728094	0.02404433869
1385	0.01227592604	0.02403640814
1386	0.01227449514	0.02403414776
1387	0.0122633699	0.02402765453
1388	0.01226249543	0.02401962525
1389	0.01226185052	0.0240169719
1390	0.01225962348	0.024013221
1391	0.01225609333	0.02400838302
1392	0.01225037537	0.02400264136
1393	0.01224920016	0.02399722947
1394	0.01224807024	0.02398847452
1395	0.0122455104	0.02397555974
1396	0.0122446773	0.02396892829
1397	0.01224375078	0.0239656725
1398	0.01224225494	0.02395990576
1399	0.01224029921	0.02394884911
1400	0.01223861293	0.02394190592
1401	0.01223753446	0.02393371815
1402	0.01223675907	0.02392792993
1403	0.0122357794	0.02392520369
1404	0.01223147612	0.02392044441
1405	0.01222971462	0.0239149254
1406	0.01221934944	0.02390941584
1407	0.01221839826	0.02390511954
1408	0.01221683178	0.02389660371
1409	0.01221570773	0.02388928726
1410	0.01221431641	0.0238828052
1411	0.01221311885	0.02387681321
1412	0.01220415326	0.02387206826
1413	0.01220331359	0.02386655724
1414	0.01220269584	0.02386324563
1415	0.0121996532	0.02385991591
1416	0.01219868533	0.02385508779
1417	0.0121979633	0.02384984532
1418	0.01219704598	0.02384498018
1419	0.01219592694	0.02384043517
1420	0.01219447103	0.02383310588
1421	0.01219317816	0.02382915281
1422	0.01219177216	0.02382354569
1423	0.01219023393	0.02381837257
1424	0.0121887276	0.02381054705
1425	0.01218729018	0.02380663422
1426	0.0121854284	0.02379943271
1427	0.01218346973	0.02379123643
1428	0.01218158017	0.02377821774
1429	0.01217597374	0.02377469085
1430	0.01217434015	0.02376618279
1431	0.01217287865	0.02375138681
1432	0.01217066045	0.02374551218
1433	0.01216862571	0.02373010338
1434	0.01216643521	0.0237214294
1435	0.01216484257	0.02371463098
1436	0.01216365154	0.02370893453
1437	0.01216292001	0.02370404331
1438	0.0121622037	0.02369916566
1439	0.01216063636	0.02369322583
1440	0.01215941716	0.02368713598
1441	0.01215827828	0.02368109612
1442	0.01215734629	0.02367604849
1443	0.0121558574	0.02366828226
1444	0.01215181267	0.02364312179
1445	0.01214543305	0.02363826526
1446	0.01214236648	0.02361605277
1447	0.01214148213	0.02361192129
1448	0.01213977623	0.02360549501
1449	0.01213735344	0.02359469465
1450	0.01213433603	0.02358703652
1451	0.01213293713	0.02358001367
1452	0.01212392538	0.0235749212
1453	0.01212279005	0.02357114647
1454	0.01212159045	0.02356620473
1455	0.0121201808	0.02356133307
1456	0.01211571035	0.0235576373
1457	0.0121099434	0.02353753125
1458	0.01209873627	0.02353115565
1459	0.01209770485	0.02352600294
1460	0.01209638063	0.023517637
1461	0.01209510205	0.02351422243
1462	0.01209300948	0.02350713423
1463	0.0120912291	0.02349713464
1464	0.01209013131	0.02349341204
1465	0.01208930587	0.02348923024
1466	0.0120881942	0.02348607505
1467	0.01208519275	0.02347257816
1468	0.01208326566	0.02347016924
1469	0.01208118073	0.02346594814
1470	0.01207849537	0.02346051972
1471	0.0120769541	0.0234545671
1472	0.01207395766	0.02344890117
1473	0.01207211946	0.02344355183
1474	0.01207034075	0.02343486071
1475	0.01206838807	0.02342666946
1476	0.01206697002	0.02342379134
1477	0.01206560317	0.02341924167
1478	0.01206340302	0.02341039172
1479	0.01206284079	0.02340443094
1480	0.01206034285	0.02339114861
1481	0.01205859888	0.02338063581
1482	0.01205704303	0.02337358666
1483	0.01205569906	0.02336989371
1484	0.0120548843	0.02336505668
1485	0.01205362546	0.02336015728
1486	0.01205189908	0.02335380654
1487	0.0120507702	0.02334802248
1488	0.01204987079	0.02334186039
1489	0.01204860737	0.02333711437
1490	0.01204665242	0.02333073391
1491	0.01204367387	0.02331801233
1492	0.01203956556	0.02331538409
1493	0.01203838437	0.0233066693
1494	0.01203738579	0.02330050147
1495	0.01202998724	0.02329602161
1496	0.01202920468	0.02328904298
1497	0.01202801216	0.02328165238
1498	0.01202074044	0.02327852437
1499	0.01201751142	0.023273975
1500	0.01201645382	0.02326999934
1501	0.01201396565	0.02326291087
1502	0.01201256595	0.02326019508
1503	0.0120106815	0.02324953759
1504	0.01200863822	0.0232422376
1505	0.01200656878	0.02323554401
1506	0.01200557269	0.02322959214
1507	0.01200445645	0.02322306548
1508	0.01200261425	0.02321412293
1509	0.01200151078	0.02320901311
1510	0.01200028911	0.02320434014
1511	0.01199805964	0.02319840478
1512	0.01199630865	0.02319122993
1513	0.01199457952	0.02318292228
1514	0.01199361573	0.02317919877
1515	0.01199164316	0.02317184676
1516	0.0119901181	0.02316343393
1517	0.01198882167	0.0231570768
1518	0.01198757232	0.02315500975
1519	0.01198571656	0.0231481371
1520	0.01198405975	0.02314387542
1521	0.01197978424	0.02314032712
1522	0.0119793619	0.02313646103
1523	0.01197569533	0.02313309178
1524	0.01196516001	0.0231271229
1525	0.01195231793	0.02311972377
1526	0.01194633512	0.02311631277
1527	0.01194219582	0.02311209968
1528	0.01193616648	0.02310847274
1529	0.01193433256	0.0231003671
1530	0.01193366951	0.02309668295
1531	0.01193243358	0.0230919665
1532	0.01193074027	0.02308396021
1533	0.01192967038	0.02307986597
1534	0.01192736317	0.02306809665
1535	0.01192543372	0.02306070355
1536	0.01192342555	0.0230530753
1537	0.01191840785	0.02304691235
1538	0.01191697428	0.02303914537
1539	0.01191501043	0.02303667154
1540	0.01191387068	0.02303235403
1541	0.01191205735	0.02302443446
1542	0.01191046695	0.0230170064
1543	0.01190900322	0.02301189157
1544	0.01190885182	0.02301050129
1545	0.01190728099	0.02300317995
1546	0.01190602028	0.02299642452
1547	0.0119046516	0.0229933215
1548	0.01190330925	0.02298844151
1549	0.01190026761	0.02298434653
1550	0.01189888226	0.02298074626
1551	0.01189750771	0.02297770963
1552	0.0118860133	0.02297078096
1553	0.01188397835	0.02296367496
1554	0.01188274779	0.02295909731
1555	0.01187919875	0.02295049261
1556	0.01187663578	0.02293348322
1557	0.01187160111	0.02292811862
1558	0.01187029408	0.02292244068
1559	0.01186912182	0.02291805515
1560	0.01186539729	0.02291549121
1561	0.01186443558	0.0229118647
1562	0.01186319545	0.02290648309
1563	0.01185940756	0.02290389726
1564	0.011857302	0.02289824667
1565	0.01185614162	0.02289226785
1566	0.01185310571	0.02288775632
1567	0.01185136518	0.02288259244
1568	0.01185006348	0.02287449609
1569	0.01184967403	0.0228716609
1570	0.01184849794	0.02286881273
1571	0.01184693255	0.02286568053
1572	0.01184170345	0.02286105493
1573	0.01183845255	0.02285756463
1574	0.01183410572	0.02284582526
1575	0.01183308473	0.0228420635
1576	0.0118317467	0.02283778376
1577	0.01183057283	0.0228340226
1578	0.01182507775	0.02282886301
1579	0.01182393732	0.02282463865
1580	0.01182160419	0.02281660769
1581	0.01181998759	0.02280534315
1582	0.01181793489	0.02279938711
1583	0.01181611795	0.02279221615
1584	0.01181429327	0.02278777667
1585	0.01181359712	0.02278356308
1586	0.01181245817	0.02278084503
1587	0.01181107545	0.02277586267
1588	0.01180986912	0.02277117874
1589	0.01180007812	0.02276548672
1590	0.01179892537	0.02276192838
1591	0.01179211761	0.02275642203
1592	0.01179130108	0.02275119338
1593	0.01178845247	0.02274807885
1594	0.01178683397	0.02274355308
1595	0.01178354207	0.02273927951
1596	0.01178066976	0.02273414796
1597	0.01177948444	0.022730448
1598	0.01177858817	0.02272830095
1599	0.01177306886	0.02272495509
1600	0.01176674854	0.02271603337
1601	0.01176523433	0.02270999985
1602	0.01176384047	0.02270231517
1603	0.01176164359	0.02269899859
1604	0.01176024982	0.02269404841
1605	0.01175328354	0.02268915798
1606	0.01174791439	0.02268621662
1607	0.01174635321	0.02268345384
1608	0.01173712703	0.02267818599
1609	0.01173349002	0.02266086145
1610	0.01172818844	0.02265711261
1611	0.01172776705	0.02265231244
1612	0.0117262337	0.02264922135
1613	0.01172524346	0.02264432438
1614	0.01172422634	0.02263767241
1615	0.01171359094	0.02263138116
1616	0.01171174776	0.0226288268
1617	0.01171065761	0.02262275358
1618	0.01170825409	0.02261431343
1619	0.01170721497	0.02261054754
1620	0.01170614463	0.02260645246
1621	0.0117024399	0.02260135929
1622	0.01170133909	0.02259754668
1623	0.01170113764	0.02259376401
1624	0.01170000482	0.0225909732
1625	0.01169353894	0.02258616402
1626	0.0116916175	0.02257956843
1627	0.01169009427	0.02257356212
1628	0.01168970295	0.02256885696
1629	0.01168861844	0.02256464859
1630	0.01168719559	0.02255796878
1631	0.01168617518	0.02255452255
1632	0.01168523644	0.02254935177
1633	0.01168332468	0.02254313156
1634	0.01168149877	0.02253631125
1635	0.01168001994	0.02252930639
1636	0.01167867663	0.02252454065
1637	0.01167822251	0.02252163
1638	0.0116770076	0.02251716067
1639	0.01167482275	0.02251170125
1640	0.01167379543	0.02250821471
1641	0.01167340327	0.02250564021
1642	0.01166903981	0.02249591421
1643	0.01166796244	0.02248450682
1644	0.01166778675	0.02248328566
1645	0.01166618499	0.02247959724
1646	0.01166204635	0.02247560647
1647	0.01166069913	0.0224692576
1648	0.0116554193	0.02246390705
1649	0.01165449679	0.02246005826
1650	0.0116523497	0.02245648074
1651	0.01164582223	0.02245265918
1652	0.01164423928	0.02244955545
1653	0.01164259879	0.02244487425
1654	0.01164110359	0.02243469907
1655	0.01163958354	0.02243033906
1656	0.01163035072	0.0224249497
1657	0.01162801874	0.02242141927
1658	0.01162575196	0.02240781621
1659	0.01162439778	0.02240354534
1660	0.01162059308	0.02239832447
1661	0.01161514987	0.02237652737
1662	0.01161224108	0.02236539319
1663	0.01161023549	0.02236005599
1664	0.01160797352	0.02235481856
1665	0.01160284622	0.02233435681
1666	0.01159858045	0.02233098963
1667	0.01159666192	0.0223279597
1668	0.01159551543	0.02232423592
1669	0.01159426847	0.02232041712
1670	0.01158923589	0.02231766089
1671	0.01158698866	0.02231486739
1672	0.01158046293	0.02231080398
1673	0.01157804196	0.02230831569
1674	0.01157679768	0.02230313383
1675	0.01157391425	0.0222994337
1676	0.01157293416	0.02229561164
1677	0.01157144682	0.02229347543
1678	0.01156873805	0.02229067382
1679	0.01156761161	0.02228603465
1680	0.01156596019	0.022279592
1681	0.01156396944	0.0222720782
1682	0.01155924403	0.02226846743
1683	0.01155808686	0.02226461437
1684	0.0115570403	0.02225824035
1685	0.01154854542	0.02225385641
1686	0.0115481079	0.02225069715
1687	0.01154383013	0.02224733434
1688	0.01154237446	0.02224308464
1689	0.01154106517	0.02224037222
1690	0.01153732965	0.02223624246
1691	0.01153600404	0.02223021703
1692	0.01153402491	0.02221989114
1693	0.01152540884	0.02221510988
1694	0.01152426306	0.02221012926
1695	0.01152289311	0.02220778034
1696	0.01151942864	0.02220421626
1697	0.0115186586	0.02219706004
1698	0.01151741214	0.02218994465
1699	0.01151620256	0.02218560444
1700	0.01151542179	0.02218260956
1701	0.01151226522	0.02217890983
1702	0.01150954586	0.02216965844
1703	0.01150826425	0.02216711477
1704	0.01150700115	0.02216296608
1705	0.01150644922	0.02215802864
1706	0.01150570002	0.02215491735
